bauxite_tonnage,excavator_bucket_m3,dumper_bucket_m3,fill_factor_excavator,fill_factor_dumper,working_days,shifts_per_day,hours_per_shift,total_hours_per_year,haul_distance_km,loaded_speed_kmph,empty_speed_kmph,trip_time_min,eff_machine_excavator,eff_machine_dumper,eff_human,eff_condition,excavators_bauxite,dumpers_bauxite
5815839,7.811530865,23.12057765,0.698012173,0.991620718,312,2,7,4368,2.951096681,32.70984278,39.98106435,14.84196845,0.942538087,0.747982241,0.783329215,0.798944743,2.012362278,15.34416915
3465718,3.810434289,16.4727076,0.787455294,0.606207366,315,2,6,3780,3.022694349,22.04191349,32.46098395,18.81510218,0.762498075,0.737614369,0.756878647,0.709536745,3.627410369,36.34210226
4025926,2.546126927,50.52300321,0.622948967,0.738355966,302,3,7,6342,3.013337495,10.97126132,33.44954688,26.88460354,0.97614169,0.91719528,0.898584876,0.832373763,2.664723977,5.557349318
7476176,8.460444408,19.57827973,0.534836432,0.720260872,319,3,7,6699,1.974036869,32.21556819,44.49212944,11.33864559,0.775766364,0.923635724,0.890257023,0.931760439,1.863117764,9.760335015
9547652,9.199611231,19.23217152,0.675094703,0.559336246,294,2,7,4116,1.867847273,35.49025922,27.50462515,12.23240927,0.708694177,0.733860825,0.829373737,0.906086821,3.409130537,39.85812711
9146857,7.782096263,37.73850788,0.910029683,0.997804356,270,3,7,5670,3.279991475,20.46984806,28.15413023,21.60419098,0.722985944,0.841910538,0.940618768,0.936685269,1.738341257,10.39781765
8232829,4.620378168,93.46723046,0.634678459,0.994537233,302,2,8,4832,1.822521573,13.40663632,14.56201191,20.66585832,0.901079106,0.839053444,0.884017128,0.781759351,4.535547835,5.443654598
3066538,2.820676483,87.44010462,0.800683813,0.980427788,297,3,6,5346,1.084794103,10.44730792,15.17612002,15.51890779,0.90105564,0.752552459,0.842135009,0.894549279,1.81887568,1.526336364
6236421,9.386259326,21.19794601,0.901629536,0.607616366,318,3,6,5724,2.75119675,22.09106467,47.86009686,15.92138232,0.797208387,0.855828919,0.934796503,0.951560472,0.882521588,14.74251746
4836301,6.896396972,47.03607644,0.500683992,0.723299651,313,3,6,5634,2.844272166,35.12557946,17.3425298,19.69879961,0.783015999,0.731303984,0.72254757,0.804267498,2.65588013,9.746321894
6504043,6.107152074,83.81491802,0.776822609,0.923327457,320,3,8,7680,3.771481619,29.17434214,42.83129797,18.03969562,0.855565527,0.88115421,0.831214973,0.946928674,1.288585493,2.371977269
4759144,3.511400535,36.80423632,0.526665034,0.982700058,292,2,8,4672,3.772245802,39.08418461,30.10267907,18.30971248,0.955603255,0.973955381,0.95416485,0.843859166,3.479971573,5.479930495
9645340,2.546813719,16.07037208,0.949111759,0.790669608,274,3,6,4932,3.974793327,39.4964796,35.40098265,17.77494974,0.805548069,0.769778391,0.885065735,0.852700655,6.469219712,39.24305337
9288956,7.45983253,23.63383626,0.664176037,0.537636121,315,3,7,6615,2.456487673,20.06429832,13.29411961,23.43264788,0.722008228,0.758751773,0.845575976,0.935432296,2.412421455,35.95752591
9302416,6.919473423,98.06095783,0.555657161,0.606062699,294,3,6,5292,2.001144545,39.76115421,14.11331264,16.52722446,0.841928361,0.990584145,0.931542933,0.969468758,2.922938484,4.553578715
4024483,3.067172712,89.79196183,0.755356643,0.541146771,285,3,6,5130,1.637874248,21.24252749,10.31226778,19.15587767,0.885017234,0.702732983,0.932806654,0.895175496,2.227339642,4.39208616
4393440,6.572711322,96.32184837,0.649733356,0.995118942,317,3,7,6657,2.339433723,12.05522702,16.74414646,25.02657258,0.889818516,0.7726266,0.831033365,0.922135937,1.101709572,2.425288506
4211694,9.392275939,21.60215513,0.96500336,0.853568759,271,2,7,3794,3.014928764,21.6749385,29.51253927,19.47530037,0.798913653,0.817225104,0.922242809,0.88044133,0.917803735,14.7244612
9812814,9.885957616,33.18113759,0.798942468,0.890083761,304,3,7,6384,2.874198556,36.67714413,18.39306332,19.07781169,0.801694927,0.813903875,0.966370551,0.821258464,1.486857352,12.80941186
9049655,5.968973553,51.62824797,0.977182308,0.602862414,295,2,6,3540,3.9675377,36.663603,23.11798273,21.7901535,0.793504977,0.792337827,0.7867019,0.840561414,4.060315255,28.46506437
7274015,2.137213446,84.71306099,0.939899029,0.928600167,273,2,6,3276,2.381280467,37.20922879,45.75950695,11.96216429,0.812516316,0.838599852,0.703716497,0.819818604,11.46275886,5.815799163
8382919,2.065605675,69.52417245,0.534118842,0.636297143,300,2,7,4200,1.310811609,13.85760439,13.65657507,16.4345253,0.873492289,0.910184146,0.896389608,0.71471751,15.71469297,10.59657691
5147680,3.506774986,57.54206608,0.896614839,0.575076822,276,2,6,3312,2.400998259,34.36099879,16.23674039,18.06500504,0.89791946,0.797073281,0.802360622,0.898575319,3.711773471,12.30394541
6804379,9.329193572,92.21939871,0.612912194,0.773530607,306,2,6,3672,3.370647285,24.31832898,41.33110725,18.20945169,0.986508479,0.849011839,0.818073346,0.844974608,2.310161178,6.716639036
3244042,2.622587717,57.27739727,0.574055462,0.905773503,310,3,8,7440,3.854391039,27.03809581,16.61297736,27.47389632,0.826177172,0.929500697,0.986338128,0.954843385,1.809397757,2.19807228
6987422,7.546195419,68.11788229,0.507361946,0.874027035,295,3,8,7080,1.047323169,34.71955175,45.15203832,8.201642393,0.727460535,0.777925281,0.865447089,0.835519775,2.38213644,2.014105219
3997807,9.685902711,25.19627766,0.868955027,0.564180306,277,2,7,3878,1.781793659,26.14601174,31.31494717,12.50281769,0.81455344,0.875645353,0.921126307,0.70111483,1.131837929,13.36133268
6898486,6.324234009,31.13187608,0.593436107,0.788281982,270,2,7,3780,1.810287257,21.77197307,26.02993791,14.16163705,0.905641776,0.73611999,0.736836971,0.869590807,4.073548027,18.60682823
6515376,8.82521448,75.77516736,0.845269279,0.773252569,320,3,8,7680,2.711680155,23.2697321,32.25676524,17.0358785,0.910290896,0.980706513,0.899702121,0.779527421,0.865930661,2.988436799
3138966,2.392428581,90.35510701,0.781141251,0.62604933,280,3,8,6720,1.733356631,34.98547125,34.57640037,10.98057483,0.986466913,0.845006291,0.799507076,0.754449288,2.041970405,1.482475763
7880150,2.969108591,15.51744013,0.753931019,0.999153465,282,2,8,4512,1.046245498,34.50581442,22.02107029,9.669917398,0.908489581,0.792518378,0.963057575,0.93451668,4.638568649,12.72641214
8308435,5.748638435,51.1137738,0.64444365,0.586109161,305,3,6,5490,1.734426884,16.52997628,15.46780298,18.02345528,0.928669237,0.997032935,0.933337474,0.78878109,2.904532457,10.33671481
5359203,7.644021285,72.81813653,0.646166656,0.665155503,281,3,8,6744,1.816252473,12.64938164,43.20555609,16.13730584,0.904454361,0.804834292,0.763786957,0.812300846,1.393721382,4.418491924
9652437,2.518177596,77.80033217,0.605764313,0.696717745,287,3,7,6027,1.621254475,20.07741535,15.36953676,16.17410518,0.719240576,0.767880875,0.937870683,0.941318934,8.037617911,5.874391299
5622739,6.336772074,80.06737253,0.92003858,0.903357384,319,2,6,3828,3.947447953,29.96214378,48.26195635,17.81239834,0.704961835,0.756042369,0.896471591,0.812727804,2.38446067,5.472354066
4179436,9.916518466,28.40353713,0.758169909,0.896422267,320,3,8,7680,2.812216302,11.63618982,43.68840321,23.36289838,0.829792744,0.840425218,0.995906739,0.827592445,0.514471613,6.007345452
7676195,8.627997697,98.34742498,0.662128794,0.61787659,300,2,7,4200,2.211037848,21.88660433,17.7351444,18.5415367,0.799260069,0.986394939,0.799921989,0.869563546,2.797323445,6.773243013
4858558,2.629469256,51.22288162,0.972922205,0.608864517,314,2,6,3768,2.928793624,35.83390729,29.4570334,15.86950518,0.77702248,0.730266641,0.881671082,0.903961862,3.956357649,9.394113388
4471602,6.248025038,73.05197559,0.818695425,0.940662445,289,2,7,4046,3.706582355,21.57196984,41.16416749,20.71207484,0.875804913,0.933580408,0.774612147,0.903454775,1.713600532,4.248850042
3772793,3.046908208,71.06007712,0.773815326,0.74731797,274,2,8,4384,1.296042752,27.15539799,13.83071545,13.4860678,0.793273609,0.851119824,0.748532007,0.810796283,3.685412903,3.525758767
3809138,5.05048512,86.56646863,0.953448196,0.535944727,306,3,6,5508,1.701072146,24.68932635,25.63503396,13.11538465,0.890365042,0.905315627,0.860130983,0.900095458,1.012784075,2.32439364
5389905,7.563804834,52.26645582,0.776107534,0.778830624,287,2,8,4592,3.46202615,23.53492011,34.14578098,19.90947483,0.783212744,0.842767753,0.841228067,0.816528166,1.8067077,8.264163177
7247136,9.12337763,37.9504247,0.517491244,0.6305334,289,3,7,6069,1.406135788,14.67028377,35.21686993,13.14662959,0.783612204,0.972808098,0.89477282,0.724511188,2.420288259,8.669073021
7462571,5.357230741,23.20900936,0.519993064,0.739511866,295,2,8,4720,2.688386606,18.35447368,13.82594398,25.4549264,0.879787475,0.723654709,0.786071065,0.796609662,5.007938278,43.12176757
6411236,8.741559554,39.16717339,0.857345867,0.783919373,299,3,8,7176,1.722878987,30.52212659,13.41032899,16.09525484,0.993111626,0.781846801,0.747511906,0.715611351,1.090828562,9.331797763
5410412,2.381465154,20.1954444,0.970937525,0.924935714,309,3,6,5562,2.204044013,31.56592219,45.04131486,12.12544136,0.953482013,0.977265029,0.851576617,0.774203401,3.25317987,8.166943268
9430332,9.454263946,24.13738415,0.931149608,0.579653741,301,2,6,3612,2.140022093,35.89910545,36.39253281,12.10496045,0.845158405,0.765526939,0.880884289,0.867572027,2.232055974,32.17493229
5156066,9.065325424,29.19841391,0.611392482,0.564027569,275,3,7,5775,3.53819926,28.53445839,40.06465575,17.73857933,0.832107762,0.96631277,0.775734256,0.812126026,1.493765973,13.16407529
7764942,7.87251228,58.77052488,0.906991987,0.86107779,313,2,7,4382,1.410895371,24.64723388,20.35554968,12.59336744,0.884522002,0.745237845,0.950784733,0.980771676,1.462600908,5.28785453
5650247,3.127080965,89.54731806,0.590486532,0.898629513,302,3,7,6342,2.985671664,26.51291164,14.88341687,23.79295402,0.837094108,0.798481688,0.747471779,0.750284277,4.996118039,4.902182188
8882960,6.200510962,22.08709285,0.91864493,0.806506981,320,2,6,3840,3.203120436,13.62521354,18.85136264,29.30013527,0.75173474,0.706222403,0.709474304,0.852209642,4.343493076,74.25805502
7673225,5.130692501,62.56727549,0.842468374,0.981887591,271,3,8,6504,1.250415834,10.1690428,11.19199055,19.08122905,0.979253101,0.871038092,0.920245017,0.985261661,1.494353487,3.86652905
6647981,9.157683643,36.12556017,0.545654439,0.87500759,302,3,6,5436,1.519610892,11.63230383,36.26627826,15.3523174,0.75268466,0.8115688,0.708485478,0.741120383,3.010299902,11.61532999
7596880,3.706772596,42.658186,0.575368497,0.810279598,283,3,6,5094,2.882891065,38.05750943,21.96257238,17.42088372,0.825960877,0.883985004,0.928502472,0.863710905,5.131672203,8.835509732
6070890,6.904314052,84.74772,0.671459829,0.596816713,276,2,8,4416,1.435196184,13.62061915,35.11194591,13.77465488,0.759521609,0.919785946,0.884234546,0.761901664,2.817161463,5.035013165
3509590,5.116425085,73.76473846,0.847519688,0.715059137,273,2,6,3276,2.802001803,24.73716328,17.77865379,21.25254668,0.907322082,0.856328854,0.993079425,0.748738064,1.780148556,5.649330493
9579840,7.392209433,51.97365523,0.779361704,0.529023169,282,2,8,4512,1.711231863,19.70988343,29.25241514,13.71918962,0.908879043,0.715847393,0.945125484,0.947484079,2.201120934,13.77198628
7122213,2.804685253,48.71152065,0.753619749,0.997922801,309,2,7,4326,2.242327246,28.41985372,18.53989576,16.99076495,0.753582373,0.99472713,0.812844935,0.760096146,8.132435416,7.802814779
4818733,9.992075693,42.04467878,0.574428402,0.89658541,289,3,6,5202,2.876069205,22.71811768,32.26495673,17.94422849,0.880136706,0.730120343,0.984031444,0.723414859,1.252160237,7.069887508
4389723,9.677757513,53.96619929,0.761479139,0.619905835,272,3,7,5712,3.870390474,14.61550166,29.1396344,28.85817643,0.967560395,0.991352322,0.935889066,0.862832051,0.648818155,6.900973001
5131723,8.419346297,71.98424574,0.563329233,0.673225654,317,3,6,5706,2.961047997,35.53110816,47.26432382,13.75912799,0.801723055,0.869689658,0.787437525,0.735181531,1.986054935,4.226374593
5399540,6.171376339,81.214023,0.670054468,0.58935306,295,2,8,4720,2.113522362,12.26064689,48.33394335,17.96660667,0.875480836,0.899561231,0.913815401,0.964596277,1.742639184,4.512926146
9091038,6.37210967,32.44689003,0.877571525,0.901875987,270,3,6,4860,2.018694537,19.32538467,48.14625804,13.7831936,0.865892676,0.846568348,0.734181455,0.725185498,3.527202548,16.28963546
4802258,6.141184712,29.22624011,0.989228336,0.687520349,286,2,6,3432,1.032897748,36.58887234,20.8593687,9.66482259,0.732077681,0.848139669,0.962199403,0.966187301,1.645134745,7.113094207
3628937,6.769848639,63.82686937,0.906560136,0.893154776,278,3,8,6672,1.34963383,35.48631279,29.99289031,9.98185859,0.967031642,0.865824234,0.990294128,0.998844049,0.450381753,0.926683994
6640379,2.447724458,58.0491951,0.935445285,0.606730758,300,2,8,4800,2.321609944,25.583583,35.27965377,14.39311996,0.827916968,0.981844266,0.828569151,0.80751029,5.302035748,7.171560748
5348688,6.269765291,43.77084338,0.828975414,0.858861127,294,3,8,7056,1.847876818,30.20262401,10.73394647,19.00011563,0.867414693,0.716984492,0.750964863,0.785589316,1.385445186,7.547982454
9489643,8.635925384,74.11787706,0.787530779,0.594641432,284,3,6,5112,2.331214832,13.61693487,14.79760735,24.7243796,0.88100349,0.709396536,0.73565174,0.793567045,2.579791693,20.95463472
8515952,9.985583034,15.2978964,0.513814878,0.911920258,311,2,7,4354,3.191698811,28.7300658,19.5048487,21.48372873,0.759838806,0.718230781,0.771144422,0.827830046,3.820338533,54.7449036
8657856,8.520062216,42.47113171,0.991132281,0.8543102,310,3,6,5580,1.551216778,25.34460308,13.73040481,15.45090698,0.718734807,0.710548214,0.750522385,0.91835676,1.802991028,11.24270555
7141543,4.844282922,91.48086094,0.559077775,0.655334253,294,2,7,4116,3.761662514,38.04735384,16.21252081,24.8533986,0.933526183,0.862963296,0.949699942,0.733478618,4.789058441,9.971532818
5887657,5.858012738,63.62640934,0.807952367,0.894834231,273,3,6,4914,3.458552814,28.52858145,49.78796636,16.4418074,0.943596391,0.758177567,0.770991022,0.963049909,1.756396008,5.121847095
6474376,8.773152515,50.25227409,0.51807633,0.660710639,284,3,6,5112,2.690849757,34.35051699,39.86102729,13.75045034,0.92906537,0.988061862,0.782840925,0.773954897,2.406344174,7.301337397
8863270,3.936791659,51.76881253,0.627682813,0.942208987,315,3,7,6615,1.898238341,19.69735951,20.41572054,16.36096646,0.733766352,0.903922167,0.778084959,0.842673223,5.478643012,6.319156953
6606882,7.075519529,85.35274961,0.713846455,0.820559733,317,2,7,4438,1.531212766,26.81566555,49.25313165,10.29140388,0.986071667,0.951887349,0.827800243,0.893415051,1.964691493,2.589467961
6165357,6.520066261,42.98827633,0.570161387,0.685596118,295,2,8,4720,2.253465559,14.97418708,16.15951961,22.39647688,0.91150601,0.815485265,0.773828241,0.873222834,2.773146229,15.01103133
4850007,6.811009692,66.84842689,0.780236741,0.957347872,310,3,6,5580,2.632710273,38.51651116,35.0159052,13.61233385,0.902332321,0.821119901,0.958714115,0.75431887,1.218414928,2.594465337
5414625,8.714966908,95.28146979,0.636460864,0.584830541,271,3,8,6504,2.028805348,39.06578006,37.79869842,11.3364202,0.845197225,0.910558728,0.768157376,0.701230435,1.602569704,2.877564885
7015024,4.84871739,29.43635183,0.553152911,0.953371186,292,3,7,6132,2.384977542,16.14463741,22.05699647,20.35121708,0.999295102,0.749234332,0.716356768,0.798919332,3.625470972,16.12278937
5567604,7.079612126,47.91351785,0.954520471,0.984766271,284,2,6,3408,2.309345196,27.45373794,30.88294285,14.5337039,0.752091794,0.766903792,0.857689308,0.727375171,2.504668594,8.764824741
6566792,9.670407634,32.51147936,0.827415679,0.521698347,283,3,7,5943,1.514538993,26.94547513,38.13363818,10.75544952,0.719924921,0.865548467,0.731481754,0.706704037,1.80379124,13.04987034
8612182,6.591314472,17.30979308,0.631610701,0.855136424,290,3,7,6090,2.383811599,24.17591906,23.63267075,16.96832338,0.903373284,0.806010838,0.94258241,0.770750816,2.515992697,23.07023964
9618991,6.084120747,28.54016786,0.686093449,0.836386657,296,2,7,4144,1.248752562,13.06516969,28.80921548,13.33546053,0.977371066,0.944939218,0.790116941,0.830186988,4.216357712,17.43418922
6962245,3.122137708,60.70011944,0.796552978,0.771744729,275,3,8,6600,1.565796794,26.848976,37.71233575,10.99028985,0.72971693,0.795639509,0.7153811,0.818700974,4.824552123,4.425791392
6736029,7.806824675,82.17403251,0.644408363,0.693748689,280,2,8,4480,2.053835117,27.182657,44.7185508,12.28909122,0.888033092,0.866038442,0.988331162,0.75605035,2.189492846,4.17385448
9932716,3.885138656,94.48877091,0.977453954,0.979452302,274,2,7,3836,2.676044332,35.49927301,49.83964204,12.74456979,0.95126882,0.809147512,0.721805173,0.87064562,5.54443715,5.843603616
4480929,3.487213692,15.40798511,0.754556846,0.777759333,286,2,8,4576,3.521008715,14.44905204,44.21344521,24.39926093,0.947481544,0.85137309,0.974940505,0.888425043,2.204334027,22.53033066
8651033,3.518108465,93.75255262,0.51610768,0.731267472,296,2,6,3552,2.280706262,39.45753354,41.35666039,11.77692774,0.794042587,0.899523232,0.951888816,0.808113436,10.67526501,5.038664975
6091337,4.220900024,63.48197703,0.625254218,0.65560268,278,3,8,6672,1.622377604,22.9901479,35.86428947,11.94829756,0.955011956,0.880956647,0.743704758,0.917941463,2.579325108,3.63178496
4911952,7.873196778,94.72243104,0.764622528,0.504985486,298,3,7,6258,2.897998761,13.63384081,20.90522035,26.07109018,0.801539125,0.8195903,0.801752086,0.830880658,1.187004685,6.529639608
4368051,4.709117557,39.94567908,0.60573516,0.632873188,277,3,8,6648,3.240311334,19.76406966,36.72948068,20.13023576,0.728449132,0.804057103,0.710970944,0.755924154,2.860096045,10.08929526
3374968,9.669581931,16.82238866,0.869326325,0.979393322,273,2,7,3822,2.803925091,31.36563946,22.68295077,17.78051433,0.958681519,0.750367808,0.798046092,0.751735552,0.887884706,17.64127583
4907273,9.211772672,29.82795813,0.676438924,0.687753989,319,3,6,5742,1.066386023,26.94535307,39.89971824,8.978152048,0.834187462,0.937049745,0.940643313,0.915896522,0.927696112,3.860931257
8436833,6.394200065,15.11335936,0.661924815,0.609967157,319,2,8,5104,2.550401784,16.40343644,31.45718184,19.19330403,0.991365637,0.918172696,0.804896014,0.727853526,3.268826147,53.31650619
8918396,7.070307356,60.98757457,0.963632816,0.965951342,317,2,7,4438,2.909032946,25.00277007,14.13201911,24.3317222,0.85381696,0.791727846,0.837876102,0.755967374,2.651169494,13.79226743
4641345,9.100711926,63.14321125,0.8407675,0.669514275,278,2,6,3336,2.479900649,18.87977875,23.04740245,19.33713293,0.871423418,0.834213947,0.897738974,0.71517267,1.579835463,9.901561848
4435079,7.215083391,18.28657276,0.591708148,0.946765001,284,2,8,4544,1.743132915,21.52900563,12.21367994,18.42118592,0.981667644,0.934131892,0.976374444,0.791844595,1.464295891,11.982855
